1583463600	9070.5	9090.0	9001.0	9049.0	278932938
1583478000	9049.0	9148.0	9026.0	9111.0	302212548
1583492400	9111.0	9180.0	9090.0	9143.5	347188695
1583506800	9143.5	9143.5	9035.5	9036.0	408969006
1583521200	9036.0	9119.0	9035.0	9104.0	192691987
1583535600	9104.0	9160.5	9083.0	9158.5	241722734
1583550000	9158.5	9173.5	9105.0	9113.5	203511170
1583564400	9113.5	9127.0	9064.0	9108.5	210990815
1583578800	9108.5	9141.0	9089.5	9113.0	196638303
1583593200	9113.0	9158.0	9091.5	9134.0	250772015
1583607600	9134.0	9224.5	8851.0	8901.5	1068210899
1583622000	8901.5	8930.0	8863.0	8900.0	178994998
1583636400	8900.0	8900.0	8723.5	8757.0	451155748
1583650800	8757.0	8763.5	8713.0	8754.5	187996143
1583665200	8754.5	8760.5	8688.0	8750.0	256104522
1583679600	8750.0	8750.5	8291.5	8400.0	1189021926
1583694000	8400.0	8400.0	8162.0	8288.5	822773782
1583708400	8288.5	8310.0	8001.0	8038.5	658264191
1583722800	8038.5	8184.5	8000.0	8075.0	592721425
1583737200	8075.0	8075.0	7682.5	7904.0	1488694512
1583751600	7904.0	7996.0	7770.0	7817.0	521468752
1583766000	7817.0	7919.0	7630.5	7765.0	1304629395
1583780400	7765.0	7887.0	7694.5	7841.5	564796259
1583794800	7841.5	7936.0	7794.0	7928.0	327846158
1583809200	7928.0	7960.0	7834.5	7904.0	311915220
1583823600	7904.0	7952.5	7860.0	7892.0	269708152
1583838000	7892.0	8114.5	7870.0	8068.5	723023984
1583852400	8068.5	8150.0	7723.0	7767.5	1081440087
1583866800	7767.5	7980.0	7730.0	7980.0	527392274
1583881200	7980.0	8030.5	7873.5	7889.5	501599180
1583895600	7889.5	7961.5	7861.0	7924.5	210042744
1583910000	7924.5	7945.0	7815.0	7861.0	238500996
1583924400	7861.0	7923.5	7761.0	7833.0	503238001
1583938800	7833.0	7897.5	7741.5	7786.5	446288179
1583953200	7786.5	7847.5	7593.0	7831.0	807164289
1583967600	7831.0	7985.0	7806.0	7939.0	411424169
1583982000	7939.0	7967.0	7557.0	7658.5	890788079
1583996400	7658.5	7658.5	7356.0	7383.5	835298938
1584010800	7383.5	7456.5	5600.0	5987.0	3338683373
1584025200	5987.0	6233.0	5625.0	6122.5	2096135624
1584039600	6122.5	6235.0	5940.5	6045.5	763689034
1584054000	6045.5	6057.5	4266.0	4346.0	1955010632
1584068400	4346.0	5180.0	3596.0	4790.0	1588517574
1584082800	4790.0	5270.0	4180.0	5250.0	1553087779
1584097200	5250.0	5642.5	4987.5	5166.0	1605921469
1584111600	5166.0	5873.5	4860.0	5157.0	1922414148
1584126000	5157.0	5506.0	4721.0	5388.5	1053081416
1584140400	5388.5	5673.0	5155.5	5571.5	747433907
