1583433000	9110	9124	9104	9121.5	14530478
1583433300	9121.5	9124	9121.5	9122.5	2133572
1583433600	9122.5	9134	9122	9131.5	8823324
1583433900	9131.5	9132.5	9126	9131.5	6789993
1583434200	9131.5	9131.5	9122.5	9122.5	4427863
1583434500	9122.5	9128.5	9121	9128	2478162
1583434800	9128	9128	9123.5	9123.5	1606291
1583435100	9123.5	9124	9121	9121.5	1783063
1583435400	9121.5	9121.5	9114.5	9114.5	2258966
1583435700	9114.5	9118	9114.5	9118	3201844
1583436000	9118	9118	9113.5	9113.5	2046951
1583436300	9113.5	9118	9111.5	9117.5	3239187
1583436600	9117.5	9118	9117.5	9117.5	1040122
1583436900	9117.5	9118	9117.5	9118	619360
1583437200	9118	9139	9117.5	9139	7379528
1583437500	9139	9139	9132	9138.5	5058154
1583437800	9138.5	9138.5	9133	9134	1767106
1583438100	9134	9170	9133.5	9170	37825121
1583438400	9170	9171	9130	9130	25579406
1583438700	9130	9130.5	9117.5	9127.5	16672870
1583439000	9127.5	9128	9112	9112.5	13973284
1583439300	9112.5	9113	9101.5	9109	11413861
1583439600	9109	9109.5	9103	9109	3619528
1583439900	9109	9111	9108.5	9111	2010559
1583440200	9111	9119.5	9110	9110	6426919
1583440500	9110	9110.5	9090.5	9105	11038886
1583440800	9105	9105	9100	9100	3768696
1583441100	9100	9113.5	9095	9112.5	7590648
1583441400	9112.5	9113	9111	9111.5	4049402
1583441700	9111.5	9126.5	9111	9126	4409592
1583442000	9126	9130	9126	9130	4064080
1583442300	9130	9137.5	9129.5	9137.5	3913019
1583442600	9137.5	9138	9128	9129	8381270
1583442900	9129	9150	9128.5	9145	9813980
1583443200	9145	9145.5	9132.5	9133	7880621
1583443500	9133	9137.5	9132.5	9137.5	1180873
1583443800	9137.5	9137.5	9128	9128	2046492
1583444100	9128	9132	9127	9131.5	1520710
1583444400	9131.5	9132.5	9123.5	9123.5	2520096
1583444700	9123.5	9125.5	9110	9114	8930024
1583445000	9114	9122.5	9113.5	9122.5	3012687
1583445300	9122.5	9122.5	9121.5	9121.5	883971
1583445600	9121.5	9121.5	9108	9108.5	5338253
1583445900	9108.5	9109	9108	9109	1663300
1583446200	9109	9109	9099.5	9104.5	8518111
1583446500	9104.5	9118	9104.5	9117.5	5787726
1583446800	9117.5	9118	9111.5	9111.5	1772821
1583447100	9111.5	9122	9111.5	9121	4106078
1583447400	9121	9132	9120.5	9124	4748165
1583447700	9124	9124	9113.5	9114	1396720
1583448000	9114	9114	9108	9112	3485538
1583448300	9112	9112	9103	9103.5	2494202
1583448600	9103.5	9109	9103	9106	6664578
1583448900	9106	9106.5	9082	9082.5	15660559
1583449200	9082.5	9082.5	9068	9071	13286774
1583449500	9071	9076.5	9063.5	9076	9248563
1583449800	9076	9076.5	9063.5	9064	8346968
1583450100	9064	9074.5	9060	9070	8006679
1583450400	9070	9073.5	9063	9069.5	8370954
1583450700	9069.5	9076.5	9069	9074	2389680
1583451000	9074	9087.5	9068	9087.5	9523014
1583451300	9087.5	9089	9060.5	9061	6382152
1583451600	9061	9062.5	9054.5	9062.5	11103903
1583451900	9062.5	9067	9053.5	9053.5	4392729
1583452200	9053.5	9055.5	9053	9055.5	4565469
1583452500	9055.5	9071	9055	9070.5	4098466
1583452800	9070.5	9076.5	9054.5	9075	12032748
1583453100	9075	9075.5	9071.5	9071.5	6312545
1583453400	9071.5	9073.5	9064	9064.5	4506064
1583453700	9064.5	9064.5	9062	9062.5	1813014
1583454000	9062.5	9077	9062	9077	6550725
1583454300	9077	9077	9069.5	9075.5	4323577
1583454600	9075.5	9076	9057.5	9058	6319241
1583454900	9058	9058	9052	9053.5	4284597
1583455200	9053.5	9054	9052	9052	1560875
1583455500	9052	9052.5	9023.5	9042.5	32165231
1583455800	9042.5	9043	9001	9001.5	21600106
1583456100	9001.5	9020	9001	9005.5	20475540
1583456400	9005.5	9027	9001	9026.5	11838606
1583456700	9026.5	9027.5	9017	9017.5	7269397
1583457000	9017.5	9028.5	9017	9028.5	4078852
1583457300	9028.5	9029	9021.5	9021.5	7363251
1583457600	9021.5	9028	9021.5	9027.5	2773557
1583457900	9027.5	9034	9025	9033.5	4616847
1583458200	9033.5	9041.5	9034	9041.5	5179346
1583458500	9041.5	9041.5	9038.5	9039	3933455
1583458800	9039	9039	9038.5	9039	1469937
1583459100	9039	9039	9032	9032	2588365
1583459400	9032	9032.5	9021.5	9022	3253723
1583459700	9022	9028	9021.5	9028	2497110
1583460000	9028	9043	9027.5	9041.5	5473174
1583460300	9041.5	9041.5	9039	9039.5	3529940
1583460600	9039.5	9044	9038	9043.5	1884357
1583460900	9043.5	9066	9043.5	9061.5	15683150
1583461200	9061.5	9062.5	9055	9055.5	3979790
1583461500	9055.5	9066	9055	9066	4339994
1583461800	9066	9090	9065.5	9072.5	14122366
1583462100	9072.5	9087	9072.5	9086.5	8614871
1583462400	9086.5	9087	9079.5	9080	1898564
1583462700	9080	9080	9074.5	9075	2427821
1583463000	9075	9075	9067	9067	2707701
1583463300	9067	9070	9067	9067.5	2768138
1583463600	9067.5	9068	9057.5	9063.5	4155277
1583463900	9063.5	9074	9063	9073.5	1838989
1583464200	9073.5	9074	9070	9072	2102905
1583464500	9072	9075	9071.5	9075	1703185
1583464800	9075	9075	9063	9063	3000298
1583465100	9063	9068	9063	9067.5	1168100
1583465400	9067.5	9070.5	9067.5	9070.5	1881790
1583465700	9070.5	9070.5	9069	9070.5	1842444
1583466000	9070.5	9070.5	9065.5	9065.5	2417656
1583466300	9065.5	9066	9054	9054	3406161
1583466600	9054	9055	9048.5	9055	5141142
1583466900	9055	9057.5	9048.5	9049	4038416
1583467200	9049	9056	9048.5	9055.5	3453311
1583467500	9055.5	9058.5	9055.5	9058.5	1191095
1583467800	9058.5	9071.5	9058	9071	3163975
1583468100	9071	9071.5	9060	9060	2053498
1583468400	9060	9060.5	9054	9054	1640065
1583468700	9054	9058.5	9040.5	9041	8987298
1583469000	9041	9041	9036.5	9041	3852144
1583469300	9041	9041	9026	9032.5	7159675
1583469600	9032.5	9044	9032.5	9044	3788952
1583469900	9044	9057	9043.5	9057	6037901
1583470200	9057	9066.5	9056.5	9066	6863131
1583470500	9066	9066.5	9060	9060.5	2653979
1583470800	9060.5	9069.5	9060	9069	4215703
1583471100	9069	9079.5	9057	9071.5	12479964
1583471400	9071.5	9082.5	9071	9082.5	6445968
1583471700	9082.5	9100	9082.5	9097.5	14866454
1583472000	9097.5	9105	9094.5	9100	8845338
1583472300	9100	9100.5	9092.5	9100	7547461
1583472600	9100	9118	9099.5	9113	14552279
1583472900	9113	9119	9113	9119	3662802
1583473200	9119	9123	9117.5	9119.5	9674542
1583473500	9119.5	9123.5	9113	9113	7895940
1583473800	9113	9118	9111	9118	3597011
1583474100	9118	9129	9117.5	9125	6947175
1583474400	9125	9128.5	9115	9115	8410350
1583474700	9115	9120.5	9113.5	9120.5	3676258
1583475000	9120.5	9129	9117.5	9129	6234726
1583475300	9129	9134.5	9128.5	9131	5348278
1583475600	9131	9131	9118.5	9119.5	6090091
1583475900	9119.5	9120	9115.5	9117.5	3442476
1583476200	9117.5	9117.5	9115	9115	4329953
1583476500	9115	9127.5	9108	9122	11741264
1583476800	9122	9122.5	9114	9114.5	4265136
1583477100	9114.5	9115	9108	9111	4081239
1583477400	9111	9120	9110	9119.5	2574871
1583477700	9119.5	9120.5	9111	9111	2998447
1583478000	9111	9118	9111	9118	4627953
1583478300	9118	9128	9117.5	9127.5	4329755
1583478600	9127.5	9128	9123	9123	2525925
1583478900	9123	9123.5	9116	9116	3137145
1583479200	9116	9120.5	9115	9120	2383648
1583479500	9120	9126.5	9120	9124	5111918
1583479800	9124	9148	9123.5	9140	16402591
1583480100	9140	9145	9119	9120	8926387
1583480400	9120	9120.5	9105.5	9106	13837468
1583480700	9106	9111	9105.5	9108.5	6022170
1583481000	9108.5	9113.5	9107	9108	8831453
1583481300	9108	9118	9107.5	9111	11307385
1583481600	9111	9125	9111	9124.5	6770101
1583481900	9124.5	9127	9117.5	9117.5	5633589
1583482200	9117.5	9117.5	9103	9105.5	6529408
1583482500	9105.5	9106	9090	9095	13950151
1583482800	9095	9102	9095	9102	3794457
1583483100	9102	9102	9098.5	9098.5	3039268
1583483400	9098.5	9106	9099	9102	5222216
1583483700	9102	9102.5	9097	9099.5	3651798
