1583439900	9110.0	9171.0	9101.5	9111.0	180278593
1583447100	9111.0	9150.0	9090.5	9121.0	118618255
1583454300	9121.0	9132.0	9053.0	9075.5	159703786
1583461500	9075.5	9076.0	9001.0	9066.0	178158441
1583468700	9066.0	9090.0	9040.5	9041.0	85725066
1583475900	9041.0	9134.5	9026.0	9117.5	164288598
1583483100	9117.5	9148.0	9090.0	9098.5	157151682
1583490300	9098.5	9137.5	9097.0	9121.0	119522811
1583497500	9121.0	9180.0	9110.0	9117.0	265011060
1583504700	9117.0	9137.0	9062.5	9109.0	175890053
1583511900	9109.0	9113.0	9035.0	9067.0	206673670
1583519100	9067.0	9097.5	9058.0	9083.0	94222094
1583526300	9083.0	9128.0	9083.0	9121.0	74958015
1583533500	9121.0	9138.0	9083.0	9090.5	100133797
1583540700	9090.5	9160.5	9090.0	9138.0	145602007
1583547900	9138.0	9173.5	9105.0	9105.5	131826490
1583555100	9105.5	9135.0	9105.0	9107.0	57423285
1583562300	9107.0	9112.5	9085.0	9107.5	88484937
1583569500	9107.5	9125.0	9064.0	9125.0	137180129
1583576700	9125.0	9137.0	9113.5	9132.5	62779499
1583583900	9132.5	9158.0	9089.5	9155.0	160862543
1583591100	9155.0	9155.0	9091.5	9108.0	139754394
1583598300	9108.0	9147.5	9105.5	9142.5	93740139
1583605500	9142.5	9224.5	8851.0	8887.0	908547525
1583612700	8887.0	8912.5	8860.0	8903.5	152956098
1583619900	8903.5	8913.0	8881.5	8910.0	63795840
1583627100	8910.0	8930.0	8766.0	8788.5	233405274
1583634300	8788.5	8796.0	8726.0	8765.5	190450588
1583641500	8765.5	8768.0	8723.5	8755.5	131477761
1583648700	8755.5	8760.0	8725.5	8739.0	81070519
1583655900	8739.0	8763.5	8713.0	8740.0	107328068
1583663100	8740.0	8760.5	8688.0	8740.5	166039497
1583670300	8740.5	8756.0	8725.0	8730.5	90981391
1583677500	8730.5	8735.0	8636.0	8650.5	348213367
1583684700	8650.5	8652.5	8162.0	8225.0	1150745491
1583691900	8225.0	8361.0	8174.0	8315.5	420136986
1583699100	8315.5	8316.0	8261.5	8305.0	84754356
1583706300	8305.0	8306.5	8202.0	8242.0	189750438
1583713500	8242.0	8249.0	8001.0	8078.5	628574608
1583720700	8078.5	8130.0	8014.5	8089.0	218375306
1583727900	8089.0	8112.0	7840.0	7894.5	532748083
1583735100	7894.5	7997.0	7682.5	7929.0	988856871
1583742300	7929.0	7965.5	7856.5	7942.0	231534508
1583749500	7942.0	7996.0	7884.0	7923.5	182286587
1583756700	7923.5	7933.5	7770.0	7850.5	487060368
1583763900	7850.5	7897.5	7707.0	7764.5	573515107
1583771100	7764.5	7815.0	7630.5	7788.5	650743680
1583778300	7788.5	7874.5	7710.5	7755.5	274492562
1583785500	7755.5	7887.0	7727.0	7859.0	237678463
1583792700	7859.0	7888.0	7821.5	7853.0	99014490
1583799900	7853.0	7943.0	7831.0	7901.5	199153933
1583807100	7901.5	7960.0	7886.0	7907.0	126145510
1583814300	7907.0	7941.0	7834.5	7916.0	166067731
1583821500	7916.0	7952.5	7904.0	7947.5	97018443
1583828700	7947.5	7950.5	7860.0	7925.0	171614086
1583835900	7925.0	7947.0	7870.0	7939.0	154394778
1583843100	7939.0	8114.5	7939.0	8083.0	608258772
1583850300	8083.0	8150.0	8010.0	8110.5	416037675
1583857500	8110.5	8112.0	7723.0	7837.0	733444220
1583864700	7837.0	7905.0	7802.0	7820.5	248748248
1583871900	7820.5	7983.5	7820.5	7967.0	207907000
1583879100	7967.0	8030.5	7943.5	7950.0	211607434
1583886300	7950.0	8003.5	7861.0	7942.5	270611282
1583893500	7942.5	7961.5	7892.0	7911.0	89969423
1583900700	7911.0	7945.0	7879.5	7922.0	93137958
1583907900	7922.0	7924.5	7827.0	7854.5	125139071
1583915100	7854.5	7923.5	7805.0	7805.0	182118287
1583922300	7805.0	7846.5	7761.0	7773.5	225078903
1583929500	7773.5	7869.0	7773.0	7849.0	244079540
1583936700	7849.0	7897.5	7816.0	7852.0	164628044
1583943900	7852.0	7852.0	7741.5	7766.0	331574718
1583951100	7766.0	7797.0	7593.0	7666.5	447411936
1583958300	7666.5	7874.5	7666.5	7829.0	309691416
1583965500	7829.0	7870.0	7806.0	7836.5	100315930
1583972700	7836.5	7985.0	7836.0	7948.0	292546317
1583979900	7948.0	7948.0	7557.0	7666.5	574830327
1583987100	7666.5	7754.5	7566.0	7572.5	401667012
1583994300	7572.5	7649.0	7527.0	7546.0	205439690
1584001500	7546.0	7546.5	7303.5	7414.5	678253531
1584008700	7414.5	7456.5	7164.5	7203.5	498515992
1584015900	7203.5	7204.0	5600.0	5994.5	3206285931
1584023100	5994.5	6057.0	5625.0	5980.5	1167472519
1584030300	5980.5	6165.0	5972.5	6036.0	526979145
1584037500	6036.0	6235.0	5940.5	6133.5	392733510
1584044700	6133.5	6133.5	5827.5	5835.0	362476558
1584051900	5835.0	5940.0	5555.5	5810.0	806877168
1584059100	5810.0	5850.5	4266.0	4582.0	1254353341
1584066300	4582.0	4730.5	3596.0	3614.5	642179892
1584073500	3614.5	5180.0	3606.0	4623.5	978107760
1584080700	4623.5	4913.0	4180.0	4893.0	898892945
1584087900	4893.0	5469.0	4850.0	5278.0	640015042
1584095100	5278.0	5642.5	4987.5	5535.5	782602661
1584102300	5535.5	5619.5	5111.0	5543.0	655205624
1584109500	5543.0	5873.5	5300.0	5708.5	928279582
1584116700	5708.5	5757.0	4860.0	5174.5	1043919775
1584123900	5174.5	5350.5	4916.0	5048.5	433191600
